index,year_ceremony,category,name,film,winner,nconst,birthYear,deathYear,primaryProfession,ceremonyAge,alive,currentYear,currentAge
34556,2013,ACTOR IN A SUPPORTING ROLE,Philip Seymour Hoffman,The Master,False,nm0000450,1967,2014,"actor,producer,soundtrack",46,False,2021,0
34557,2006,ACTOR IN A LEADING ROLE,Terrence Howard,Hustle & Flow,False,nm0005024,1969,0,"actor,soundtrack,producer",37,True,2021,52
34559,2006,ACTOR IN A LEADING ROLE,Heath Ledger,Brokeback Mountain,False,nm0005132,1979,2008,"actor,director,soundtrack",27,False,2021,0
34560,2009,ACTOR IN A SUPPORTING ROLE,Heath Ledger,The Dark Knight,True,nm0005132,1979,2008,"actor,director,soundtrack",30,False,2021,0
34561,2006,ACTOR IN A LEADING ROLE,David Strathairn,"Good Night, and Good Luck.",False,nm0000657,1949,0,"actor,producer,soundtrack",57,True,2021,72
34562,2006,ACTOR IN A SUPPORTING ROLE,George Clooney,Syriana,True,nm0000123,1961,0,"actor,producer,director",45,True,2021,60
34563,2006,DIRECTING,George Clooney,"Good Night, and Good Luck.",False,nm0000123,1961,0,"actor,producer,director",45,True,2021,60
34564,2008,ACTOR IN A LEADING ROLE,George Clooney,Michael Clayton,False,nm0000123,1961,0,"actor,producer,director",47,True,2021,60
34565,2010,ACTOR IN A LEADING ROLE,George Clooney,Up in the Air,False,nm0000123,1961,0,"actor,producer,director",49,True,2021,60
34566,2012,ACTOR IN A LEADING ROLE,George Clooney,The Descendants,False,nm0000123,1961,0,"actor,producer,director",51,True,2021,60
34567,2006,ACTOR IN A SUPPORTING ROLE,Matt Dillon,Crash,False,nm0000369,1964,0,"actor,art_department,director",42,True,2021,57
34577,2006,ACTOR IN A SUPPORTING ROLE,Paul Giamatti,Cinderella Man,False,nm0316079,1967,0,"actor,producer,soundtrack",39,True,2021,54
34578,2006,ACTOR IN A SUPPORTING ROLE,Jake Gyllenhaal,Brokeback Mountain,False,nm0350453,1980,0,"actor,producer,camera_department",26,True,2021,41
34579,2006,ACTRESS IN A LEADING ROLE,Felicity Huffman,Transamerica,False,nm0005031,1962,0,"actress,director,producer",44,True,2021,59
34580,2006,ACTRESS IN A LEADING ROLE,Keira Knightley,Pride & Prejudice,False,nm0461136,1985,0,"actress,soundtrack,producer",21,True,2021,36
34581,2015,ACTRESS IN A SUPPORTING ROLE,Keira Knightley,The Imitation Game,False,nm0461136,1985,0,"actress,soundtrack,producer",30,True,2021,36
34582,2006,ACTRESS IN A LEADING ROLE,Reese Witherspoon,Walk the Line,True,nm0000702,1976,0,"actress,producer,soundtrack",30,True,2021,45
34583,2015,ACTRESS IN A LEADING ROLE,Reese Witherspoon,Wild,False,nm0000702,1976,0,"actress,producer,soundtrack",39,True,2021,45
34584,2006,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Junebug,False,nm0010734,0,0,actress,0,False,2021,0
34602,2009,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Doubt,False,nm0010734,0,0,actress,0,False,2021,0
34620,2011,ACTRESS IN A SUPPORTING ROLE,Amy Adams,The Fighter,False,nm0010734,0,0,actress,0,False,2021,0
34638,2013,ACTRESS IN A SUPPORTING ROLE,Amy Adams,The Master,False,nm0010734,0,0,actress,0,False,2021,0
34656,2014,ACTRESS IN A LEADING ROLE,Amy Adams,American Hustle,False,nm0010734,0,0,actress,0,False,2021,0
34674,2019,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Vice,False,nm0010734,0,0,actress,0,False,2021,0
34692,2006,ACTRESS IN A SUPPORTING ROLE,Rachel Weisz,The Constant Gardener,True,nm0001838,1970,0,"actress,producer,soundtrack",36,True,2021,51
34693,2019,ACTRESS IN A SUPPORTING ROLE,Rachel Weisz,The Favourite,False,nm0001838,1970,0,"actress,producer,soundtrack",49,True,2021,51
34694,2006,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Brokeback Mountain,False,nm0931329,1980,0,"actress,soundtrack,producer",26,True,2021,41
34740,2011,ACTRESS IN A LEADING ROLE,Michelle Williams,Blue Valentine,False,nm0931329,1980,0,"actress,soundtrack,producer",31,True,2021,41
34786,2012,ACTRESS IN A LEADING ROLE,Michelle Williams,My Week with Marilyn,False,nm0931329,1980,0,"actress,soundtrack,producer",32,True,2021,41
34832,2017,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Manchester by the Sea,False,nm0931329,1980,0,"actress,soundtrack,producer",37,True,2021,41
34878,2006,CINEMATOGRAPHY,Wally Pfister,Batman Begins,False,nm0002892,1961,0,"cinematographer,camera_department,director",45,True,2021,60
34879,2007,CINEMATOGRAPHY,Wally Pfister,The Prestige,False,nm0002892,1961,0,"cinematographer,camera_department,director",46,True,2021,60
34880,2009,CINEMATOGRAPHY,Wally Pfister,The Dark Knight,False,nm0002892,1961,0,"cinematographer,camera_department,director",48,True,2021,60
34881,2011,CINEMATOGRAPHY,Wally Pfister,Inception,True,nm0002892,1961,0,"cinematographer,camera_department,director",50,True,2021,60
34882,2006,CINEMATOGRAPHY,Rodrigo Prieto,Brokeback Mountain,False,nm0006509,1965,0,"cinematographer,actor,director",41,True,2021,56
34886,2017,CINEMATOGRAPHY,Rodrigo Prieto,Silence,False,nm0006509,1965,0,"cinematographer,actor,director",52,True,2021,56
34890,2020,CINEMATOGRAPHY,Rodrigo Prieto,The Irishman,False,nm0006509,1965,0,"cinematographer,actor,director",55,True,2021,56
34894,2006,CINEMATOGRAPHY,Robert Elswit,"Good Night, and Good Luck.",False,nm0005696,1950,0,"cinematographer,visual_effects,camera_department",56,True,2021,71
34895,2008,CINEMATOGRAPHY,Robert Elswit,There Will Be Blood,True,nm0005696,1950,0,"cinematographer,visual_effects,camera_department",58,True,2021,71
34896,2006,COSTUME DESIGN,Jacqueline Durran,Pride & Prejudice,False,nm0244330,0,0,"costume_designer,costume_department",0,False,2021,0
34897,2008,COSTUME DESIGN,Jacqueline Durran,Atonement,False,nm0244330,0,0,"costume_designer,costume_department",0,False,2021,0
34898,2013,COSTUME DESIGN,Jacqueline Durran,Anna Karenina,True,nm0244330,0,0,"costume_designer,costume_department",0,False,2021,0
34899,2015,COSTUME DESIGN,Jacqueline Durran,Mr. Turner,False,nm0244330,0,0,"costume_designer,costume_department",0,False,2021,0
34900,2018,COSTUME DESIGN,Jacqueline Durran,Beauty and the Beast,False,nm0244330,0,0,"costume_designer,costume_department",0,False,2021,0
34901,2018,COSTUME DESIGN,Jacqueline Durran,Darkest Hour,False,nm0244330,0,0,"costume_designer,costume_department",0,False,2021,0
34902,2020,COSTUME DESIGN,Jacqueline Durran,Little Women,True,nm0244330,0,0,"costume_designer,costume_department",0,False,2021,0
34903,2006,COSTUME DESIGN,Arianne Phillips,Walk the Line,False,nm0680218,1963,0,"costume_designer,costume_department,actress",43,True,2021,58
34904,2012,COSTUME DESIGN,Arianne Phillips,W.E.,False,nm0680218,1963,0,"costume_designer,costume_department,actress",49,True,2021,58
34905,2020,COSTUME DESIGN,Arianne Phillips,Once upon a Time...in Hollywood,False,nm0680218,1963,0,"costume_designer,costume_department,actress",57,True,2021,58
34906,2006,DIRECTING,Bennett Miller,Capote,False,nm0587955,1966,0,"director,producer,cinematographer",40,True,2021,55
34914,2015,DIRECTING,Bennett Miller,Foxcatcher,False,nm0587955,1966,0,"director,producer,cinematographer",49,True,2021,55
34922,2006,DIRECTING,Paul Haggis,Crash,False,nm0353673,1953,0,"writer,producer,miscellaneous",53,True,2021,68
34923,2006,DOCUMENTARY (Feature),Hubert Sauper,Darwin's Nightmare,False,nm0767012,1966,0,"director,actor,writer",40,True,2021,55
34924,2006,DOCUMENTARY (Feature),Marshall Curry,Street Fight,False,nm1903582,1970,0,"producer,director,writer",36,True,2021,51
34925,2019,DOCUMENTARY (Short Subject),Marshall Curry,A Night at The Garden,False,nm1903582,1970,0,"producer,director,writer",49,True,2021,51
34926,2020,SHORT FILM (Live Action),Marshall Curry,The Neighbors' Window,True,nm1903582,1970,0,"producer,director,writer",50,True,2021,51
34927,2006,DOCUMENTARY (Short Subject),Dan Krauss,The Death of Kevin Carter: Casualty of the Bang Bang Club,False,nm1830532,0,0,"camera_department,cinematographer,producer",0,False,2021,0
34934,2017,DOCUMENTARY (Short Subject),Dan Krauss,Extremis,False,nm1830532,0,0,"camera_department,cinematographer,producer",0,False,2021,0
34941,2006,DOCUMENTARY (Short Subject),Steven Okazaki,The Mushroom Club,False,nm0645574,1952,0,"director,producer,editor",54,True,2021,69
34943,2009,DOCUMENTARY (Short Subject),Steven Okazaki,The Conscience of Nhem En,False,nm0645574,1952,0,"director,producer,editor",57,True,2021,69
34945,2006,FILM EDITING,Hughes Winborne,Crash,True,nm0003893,0,0,"editor,editorial_department,sound_department",0,False,2021,0
34946,2006,FILM EDITING,Michael McCusker,Walk the Line,False,nm0567331,0,0,"miscellaneous,editor,editorial_department",0,False,2021,0
34950,2006,MUSIC (Original Score),Gustavo Santaolalla,Brokeback Mountain,True,nm0763395,1951,0,"music_department,soundtrack,composer",55,True,2021,70
34952,2007,MUSIC (Original Score),Gustavo Santaolalla,Babel,True,nm0763395,1951,0,"music_department,soundtrack,composer",56,True,2021,70
34954,2006,MUSIC (Original Score),Alberto Iglesias,The Constant Gardener,False,nm0407076,1955,0,"composer,music_department,soundtrack",51,True,2021,66
34958,2008,MUSIC (Original Score),Alberto Iglesias,The Kite Runner,False,nm0407076,1955,0,"composer,music_department,soundtrack",53,True,2021,66
34962,2012,MUSIC (Original Score),Alberto Iglesias,Tinker Tailor Soldier Spy,False,nm0407076,1955,0,"composer,music_department,soundtrack",57,True,2021,66
34966,2006,MUSIC (Original Score),Dario Marianelli,Pride & Prejudice,False,nm0547050,1963,0,"composer,music_department,soundtrack",43,True,2021,58
34967,2008,MUSIC (Original Score),Dario Marianelli,Atonement,True,nm0547050,1963,0,"composer,music_department,soundtrack",45,True,2021,58
34968,2013,MUSIC (Original Score),Dario Marianelli,Anna Karenina,False,nm0547050,1963,0,"composer,music_department,soundtrack",50,True,2021,58
34969,2006,SHORT FILM (Animated),Sharon Colman,Badgered,False,nm1880529,1978,0,"animation_department,director,art_department",28,True,2021,43
34970,2006,SHORT FILM (Animated),Anthony Lucas,The Mysterious Geographic Explorations of Jasper Morello,False,nm0524077,0,0,"director,writer,animation_department",0,False,2021,0
34978,2006,SHORT FILM (Animated),Shane Acker,9,False,nm0009942,0,0,"director,visual_effects,writer",0,False,2021,0
34979,2006,SHORT FILM (Live Action),Ulrike Grote,Ausreisser (The Runaway),False,nm0343826,1963,0,"actress,director,writer",43,True,2021,58
34980,2006,SHORT FILM (Live Action),Martin McDonagh,Six Shooter,True,nm12576883,0,0,art_department,0,False,2021,0
34982,2006,SOUND EDITING,Wylie Stateman,Memoirs of a Geisha,False,nm0823758,0,0,"sound_department,producer,soundtrack",0,False,2021,0
34983,2009,SOUND EDITING,Wylie Stateman,Wanted,False,nm0823758,0,0,"sound_department,producer,soundtrack",0,False,2021,0
34984,2010,SOUND EDITING,Wylie Stateman,Inglourious Basterds,False,nm0823758,0,0,"sound_department,producer,soundtrack",0,False,2021,0
34985,2013,SOUND EDITING,Wylie Stateman,Django Unchained,False,nm0823758,0,0,"sound_department,producer,soundtrack",0,False,2021,0
34986,2014,SOUND EDITING,Wylie Stateman,Lone Survivor,False,nm0823758,0,0,"sound_department,producer,soundtrack",0,False,2021,0
34987,2020,SOUND EDITING,Wylie Stateman,Once upon a Time...in Hollywood,False,nm0823758,0,0,"sound_department,producer,soundtrack",0,False,2021,0
34988,2007,ACTOR IN A LEADING ROLE,Ryan Gosling,Half Nelson,False,nm0331516,1980,0,"actor,soundtrack,producer",27,True,2021,41
34989,2017,ACTOR IN A LEADING ROLE,Ryan Gosling,La La Land,False,nm0331516,1980,0,"actor,soundtrack,producer",37,True,2021,41
34990,2007,ACTOR IN A LEADING ROLE,Forest Whitaker,The Last King of Scotland,True,nm0001845,1961,0,"actor,producer,director",46,True,2021,60
34991,2007,ACTOR IN A SUPPORTING ROLE,Jackie Earle Haley,Little Children,False,nm0355097,1961,0,"actor,director,writer",46,True,2021,60
34992,2007,ACTOR IN A SUPPORTING ROLE,Eddie Murphy,Dreamgirls,False,nm0000552,1961,0,"actor,writer,producer",46,True,2021,60
34996,2007,ACTOR IN A SUPPORTING ROLE,Mark Wahlberg,The Departed,False,nm0000242,1971,0,"producer,actor,soundtrack",36,True,2021,50
35000,2007,ACTRESS IN A LEADING ROLE,Penélope Cruz,Volver,False,nm0004851,1974,0,"actress,soundtrack,producer",33,True,2021,47
35001,2009,ACTRESS IN A SUPPORTING ROLE,Penélope Cruz,Vicky Cristina Barcelona,True,nm0004851,1974,0,"actress,soundtrack,producer",35,True,2021,47
35002,2010,ACTRESS IN A SUPPORTING ROLE,Penélope Cruz,Nine,False,nm0004851,1974,0,"actress,soundtrack,producer",36,True,2021,47
35003,2007,ACTRESS IN A SUPPORTING ROLE,Adriana Barraza,Babel,False,nm0056770,1956,0,"miscellaneous,director,actress",51,True,2021,65
35004,2007,ACTRESS IN A SUPPORTING ROLE,Abigail Breslin,Little Miss Sunshine,False,nm1113550,1996,0,"actress,soundtrack,director",11,True,2021,25
35006,2007,ACTRESS IN A SUPPORTING ROLE,Jennifer Hudson,Dreamgirls,True,nm1617685,1981,0,"soundtrack,actress,music_department",26,True,2021,40
35018,2007,ACTRESS IN A SUPPORTING ROLE,Rinko Kikuchi,Babel,False,nm0452860,1981,0,"actress,director,writer",26,True,2021,40
35019,2007,ANIMATED FEATURE FILM,John Lasseter,Cars,False,nm0005124,1957,0,"producer,writer,director",50,True,2021,64
35020,2007,ANIMATED FEATURE FILM,George Miller,Happy Feet,True,nm0004305,1943,0,"director,producer,writer",64,True,2021,78
35065,2016,DIRECTING,George Miller,Mad Max: Fury Road,False,nm0004305,1943,0,"director,producer,writer",73,True,2021,78
35110,2007,ANIMATED FEATURE FILM,Gil Kenan,Monster House,False,nm10015472,0,0,,0,False,2021,0
35112,2007,CINEMATOGRAPHY,Dick Pope,The Illusionist,False,nm0005836,1947,0,"cinematographer,camera_department,actor",60,True,2021,74
35115,2015,CINEMATOGRAPHY,Dick Pope,Mr. Turner,False,nm0005836,1947,0,"cinematographer,camera_department,actor",68,True,2021,74
35118,2007,CINEMATOGRAPHY,Guillermo Navarro,Pan's Labyrinth,True,nm0622897,1955,0,"cinematographer,director,producer",52,True,2021,66
35126,2007,COSTUME DESIGN,Patricia Field,The Devil Wears Prada,False,nm0276010,1941,0,"costume_department,costume_designer,actress",66,True,2021,80
35128,2007,COSTUME DESIGN,Consolata Boyle,The Queen,False,nm0102219,0,0,"costume_designer,producer,costume_department",0,False,2021,0
35129,2017,COSTUME DESIGN,Consolata Boyle,Florence Foster Jenkins,False,nm0102219,0,0,"costume_designer,producer,costume_department",0,False,2021,0
35130,2018,COSTUME DESIGN,Consolata Boyle,Victoria & Abdul,False,nm0102219,0,0,"costume_designer,producer,costume_department",0,False,2021,0
35131,2007,DIRECTING,Paul Greengrass,United 93,False,nm0339030,1955,0,"director,producer,writer",52,True,2021,66
35132,2007,DOCUMENTARY (Feature),Davis Guggenheim,An Inconvenient Truth,True,nm0346550,1963,0,"producer,director,writer",44,True,2021,58
35133,2007,MUSIC (Original Score),Javier Navarrete,Pan's Labyrinth,False,nm0622782,1956,0,"composer,music_department,soundtrack",51,True,2021,65
35136,2007,MUSIC (Original Score),Alexandre Desplat,The Queen,False,nm0006035,1961,0,"composer,music_department,soundtrack",46,True,2021,60
35137,2009,MUSIC (Original Score),Alexandre Desplat,The Curious Case of Benjamin Button,False,nm0006035,1961,0,"composer,music_department,soundtrack",48,True,2021,60
35138,2010,MUSIC (Original Score),Alexandre Desplat,Fantastic Mr. Fox,False,nm0006035,1961,0,"composer,music_department,soundtrack",49,True,2021,60
35139,2011,MUSIC (Original Score),Alexandre Desplat,The King's Speech,False,nm0006035,1961,0,"composer,music_department,soundtrack",50,True,2021,60
35140,2013,MUSIC (Original Score),Alexandre Desplat,Argo,False,nm0006035,1961,0,"composer,music_department,soundtrack",52,True,2021,60
35141,2014,MUSIC (Original Score),Alexandre Desplat,Philomena,False,nm0006035,1961,0,"composer,music_department,soundtrack",53,True,2021,60
35142,2015,MUSIC (Original Score),Alexandre Desplat,The Grand Budapest Hotel,True,nm0006035,1961,0,"composer,music_department,soundtrack",54,True,2021,60
35143,2015,MUSIC (Original Score),Alexandre Desplat,The Imitation Game,False,nm0006035,1961,0,"composer,music_department,soundtrack",54,True,2021,60
35144,2018,MUSIC (Original Score),Alexandre Desplat,The Shape of Water,True,nm0006035,1961,0,"composer,music_department,soundtrack",57,True,2021,60
35145,2019,MUSIC (Original Score),Alexandre Desplat,Isle of Dogs,False,nm0006035,1961,0,"composer,music_department,soundtrack",58,True,2021,60
35146,2020,MUSIC (Original Score),Alexandre Desplat,Little Women,False,nm0006035,1961,0,"composer,music_department,soundtrack",59,True,2021,60
35147,2007,SHORT FILM (Animated),Gary Rydstrom,Lifted,False,nm0003977,1959,0,"sound_department,miscellaneous,director",48,True,2021,62
35148,2007,SHORT FILM (Animated),Géza M. Tóth,Maestro,False,nm1494496,1970,0,"producer,director,writer",37,True,2021,51
35149,2007,SHORT FILM (Live Action),Borja Cobeaga,Éramos Pocos (One Too Many),False,nm1141070,1977,0,"director,writer,producer",30,True,2021,44
35150,2007,SHORT FILM (Live Action),Ari Sandel,West Bank Story,True,nm1847738,0,0,"director,producer,writer",0,False,2021,0
35151,2007,SOUND EDITING,Lon Bender,Blood Diamond,False,nm0070489,0,0,"sound_department,producer,editorial_department",0,False,2021,0
35152,2007,JEAN HERSHOLT HUMANITARIAN AWARD,Sherry Lansing,,True,nm0005121,1944,0,"actress,producer,production_manager",63,True,2021,77
35153,2008,ACTOR IN A LEADING ROLE,Viggo Mortensen,Eastern Promises,False,nm0001557,1958,0,"actor,soundtrack,producer",50,True,2021,63
35154,2017,ACTOR IN A LEADING ROLE,Viggo Mortensen,Captain Fantastic,False,nm0001557,1958,0,"actor,soundtrack,producer",59,True,2021,63
35155,2019,ACTOR IN A LEADING ROLE,Viggo Mortensen,Green Book,False,nm0001557,1958,0,"actor,soundtrack,producer",61,True,2021,63
35156,2008,ACTOR IN A SUPPORTING ROLE,Casey Affleck,The Assassination of Jesse James by the Coward Robert Ford,False,nm0000729,1975,0,"actor,producer,writer",33,True,2021,46
35157,2017,ACTOR IN A LEADING ROLE,Casey Affleck,Manchester by the Sea,True,nm0000729,1975,0,"actor,producer,writer",42,True,2021,46
35158,2008,ACTOR IN A SUPPORTING ROLE,Hal Holbrook,Into the Wild,False,nm0001358,1925,2021,"actor,director,writer",83,False,2021,0
35159,2008,ACTRESS IN A LEADING ROLE,Marion Cotillard,La Vie en Rose,True,nm0182839,1975,0,"actress,soundtrack,producer",33,True,2021,46
35160,2015,ACTRESS IN A LEADING ROLE,Marion Cotillard,"Two Days, One Night",False,nm0182839,1975,0,"actress,soundtrack,producer",40,True,2021,46
35161,2008,ACTRESS IN A SUPPORTING ROLE,Ruby Dee,American Gangster,False,nm0002039,1922,2014,"actress,soundtrack,writer",86,False,2021,0
35163,2008,ACTRESS IN A SUPPORTING ROLE,Saoirse Ronan,Atonement,False,nm1519680,1994,0,"actress,soundtrack",14,True,2021,27
35164,2016,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Brooklyn,False,nm1519680,1994,0,"actress,soundtrack",22,True,2021,27
35165,2018,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Lady Bird,False,nm1519680,1994,0,"actress,soundtrack",24,True,2021,27
35166,2020,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Little Women,False,nm1519680,1994,0,"actress,soundtrack",26,True,2021,27
35167,2008,ACTRESS IN A SUPPORTING ROLE,Amy Ryan,Gone Baby Gone,False,nm0752407,1968,0,"actress,soundtrack,producer",40,True,2021,53
35181,2008,ACTRESS IN A SUPPORTING ROLE,Tilda Swinton,Michael Clayton,True,nm0842770,1960,0,"actress,producer,writer",48,True,2021,61
35182,2008,CINEMATOGRAPHY,Seamus McGarvey,Atonement,False,nm0568974,1967,0,"cinematographer,camera_department,producer",41,True,2021,54
35183,2013,CINEMATOGRAPHY,Seamus McGarvey,Anna Karenina,False,nm0568974,1967,0,"cinematographer,camera_department,producer",46,True,2021,54
35184,2008,COSTUME DESIGN,Marit Allen,La Vie en Rose,False,nm0020801,1941,2007,"costume_designer,costume_department,miscellaneous",67,False,2021,0
35185,2008,DIRECTING,Julian Schnabel,The Diving Bell and the Butterfly,False,nm0773603,1951,0,"director,writer,music_department",57,True,2021,70
35186,2008,DIRECTING,Jason Reitman,Juno,False,nm0718646,1977,0,"producer,director,writer",31,True,2021,44
35187,2010,DIRECTING,Jason Reitman,Up in the Air,False,nm0718646,1977,0,"producer,director,writer",33,True,2021,44
35188,2008,DIRECTING,Tony Gilroy,Michael Clayton,False,nm0006904,1956,0,"producer,writer,director",52,True,2021,65
35190,2008,DOCUMENTARY (Feature),Richard E. Robbins,Operation Homecoming: Writing the Wartime Experience,False,nm12157177,0,0,,0,False,2021,0
35191,2008,DOCUMENTARY (Short Subject),James Longley,Sari's Mother,False,nm1228118,1972,0,"camera_department,producer,director",36,True,2021,49
35193,2008,FILM EDITING,Christopher Rouse,The Bourne Ultimatum,True,nm0002582,1958,0,"editor,editorial_department,producer",50,True,2021,63
35198,2014,FILM EDITING,Christopher Rouse,Captain Phillips,False,nm0002582,1958,0,"editor,editorial_department,producer",56,True,2021,63
35203,2008,FILM EDITING,Juliette Welfling,The Diving Bell and the Butterfly,False,nm0919761,0,0,"editor,editorial_department,sound_department",0,False,2021,0
35204,2008,FILM EDITING,Jay Cassidy,Into the Wild,False,nm0144203,0,0,"editor,producer,production_manager",0,False,2021,0
35206,2008,FILM EDITING,Dylan Tichenor,There Will Be Blood,False,nm0862664,1968,0,"editor,editorial_department,miscellaneous",40,True,2021,53
35207,2008,MUSIC (Original Score),Michael Giacchino,Ratatouille,False,nm0315974,1967,0,"composer,soundtrack,music_department",41,True,2021,54
35209,2010,MUSIC (Original Score),Michael Giacchino,Up,True,nm0315974,1967,0,"composer,soundtrack,music_department",43,True,2021,54
35211,2008,MUSIC (Original Score),Marco Beltrami,3:10 to Yuma,False,nm0001937,1966,0,"composer,music_department,soundtrack",42,True,2021,55
35216,2008,SHORT FILM (Animated),Josh Raskin,I Met the Walrus,False,nm2865315,0,0,"director,animation_department,writer",0,False,2021,0
35218,2008,SHORT FILM (Live Action),Andrea Jublin,Il Supplente (The Substitute),False,nm2501703,1970,0,"director,actor,writer",38,True,2021,51
35219,2008,SHORT FILM (Live Action),Philippe Pollet-Villard,Le Mozart des Pickpockets (The Mozart of Pickpockets),True,nm0689562,1960,0,"actor,director,writer",48,True,2021,61
35220,2008,SOUND EDITING,Skip Lievsay,No Country for Old Men,False,nm0509792,0,0,"sound_department,editorial_department,miscellaneous",0,False,2021,0
35221,2009,ACTOR IN A LEADING ROLE,Richard Jenkins,The Visitor,False,nm0003496,0,0,"assistant_director,miscellaneous,location_management",0,False,2021,0
35255,2018,ACTOR IN A SUPPORTING ROLE,Richard Jenkins,The Shape of Water,False,nm0003496,0,0,"assistant_director,miscellaneous,location_management",0,False,2021,0
35289,2009,ACTOR IN A LEADING ROLE,Frank Langella,Frost/Nixon,False,nm0001449,1938,0,"actor,soundtrack",71,True,2021,83
35290,2009,ACTOR IN A LEADING ROLE,Mickey Rourke,The Wrestler,False,nm0000620,1952,0,"actor,writer,producer",57,True,2021,69
35291,2009,ACTOR IN A SUPPORTING ROLE,Josh Brolin,Milk,False,nm0000982,1968,0,"actor,producer,writer",41,True,2021,53
35292,2009,ACTOR IN A SUPPORTING ROLE,Michael Shannon,Revolutionary Road,False,nm0788332,1943,0,actor,66,True,2021,78
35316,2017,ACTOR IN A SUPPORTING ROLE,Michael Shannon,Nocturnal Animals,False,nm0788332,1943,0,actor,74,True,2021,78
35340,2009,ACTRESS IN A LEADING ROLE,Anne Hathaway,Rachel Getting Married,False,nm0004266,1982,0,"actress,soundtrack,producer",27,True,2021,39
35343,2013,ACTRESS IN A SUPPORTING ROLE,Anne Hathaway,Les Misérables,True,nm0004266,1982,0,"actress,soundtrack,producer",31,True,2021,39
35346,2009,ACTRESS IN A LEADING ROLE,Melissa Leo,Frozen River,False,nm0502425,1960,0,"actress,producer,executive",49,True,2021,61
35348,2011,ACTRESS IN A SUPPORTING ROLE,Melissa Leo,The Fighter,True,nm0502425,1960,0,"actress,producer,executive",51,True,2021,61
35350,2009,ACTRESS IN A SUPPORTING ROLE,Viola Davis,Doubt,False,nm0205626,1965,0,"actress,producer,soundtrack",44,True,2021,56
35352,2012,ACTRESS IN A LEADING ROLE,Viola Davis,The Help,False,nm0205626,1965,0,"actress,producer,soundtrack",47,True,2021,56
35354,2017,ACTRESS IN A SUPPORTING ROLE,Viola Davis,Fences,True,nm0205626,1965,0,"actress,producer,soundtrack",52,True,2021,56
35356,2009,ACTRESS IN A SUPPORTING ROLE,Taraji P. Henson,The Curious Case of Benjamin Button,False,nm0378245,1970,0,"actress,producer,soundtrack",39,True,2021,51
35357,2009,CINEMATOGRAPHY,Tom Stern,Changeling,False,nm0827868,0,0,"director,producer,writer",0,False,2021,0
35372,2009,CINEMATOGRAPHY,Claudio Miranda,The Curious Case of Benjamin Button,False,nm0592072,0,1982,actor,0,,2021,2021
35377,2013,CINEMATOGRAPHY,Claudio Miranda,Life of Pi,True,nm0592072,0,1982,actor,0,,2021,2021
35382,2009,CINEMATOGRAPHY,Anthony Dod Mantle,Slumdog Millionaire,True,nm0230045,1955,0,"cinematographer,camera_department,location_management",54,True,2021,66
35383,2009,COSTUME DESIGN,Catherine Martin,Australia,False,nm0552039,1965,0,"producer,costume_designer,production_designer",44,True,2021,56
35407,2014,COSTUME DESIGN,Catherine Martin,The Great Gatsby,True,nm0552039,1965,0,"producer,costume_designer,production_designer",49,True,2021,56
35431,2009,COSTUME DESIGN,Michael O'Connor,The Duchess,True,nm0640212,1938,1992,"animation_department,art_department,writer",71,False,2021,0
35521,2012,COSTUME DESIGN,Michael O'Connor,Jane Eyre,False,nm0640212,1938,1992,"animation_department,art_department,writer",74,False,2021,0
35611,2014,COSTUME DESIGN,Michael O'Connor,The Invisible Woman,False,nm0640212,1938,1992,"animation_department,art_department,writer",76,False,2021,0
35701,2009,COSTUME DESIGN,Danny Glicker,Milk,False,nm0322786,0,0,"costume_designer,actor,miscellaneous",0,False,2021,0
35702,2009,DIRECTING,David Fincher,The Curious Case of Benjamin Button,False,nm0000399,1962,0,"producer,director,actor",47,True,2021,59
35703,2011,DIRECTING,David Fincher,The Social Network,False,nm0000399,1962,0,"producer,director,actor",49,True,2021,59
35704,2009,DIRECTING,Danny Boyle,Slumdog Millionaire,True,nm0000965,1956,0,"director,producer,writer",53,True,2021,65
35705,2009,DOCUMENTARY (Feature),Scott Hamilton Kennedy,The Garden,False,nm1251618,0,0,"director,editor,producer",0,False,2021,0
35706,2009,DOCUMENTARY (Short Subject),Megan Mylan,Smile Pinki,True,nm0616959,0,0,"producer,director,editorial_department",0,False,2021,0
35707,2009,FILM EDITING,Elliot Graham,Milk,False,nm0971680,1976,0,"editor,producer,editorial_department",33,True,2021,45
35710,2009,FILM EDITING,Chris Dickens,Slumdog Millionaire,True,nm0225323,0,0,"editor,sound_department,editorial_department",0,False,2021,0
35713,2009,MUSIC (Original Score),A.R. Rahman,Slumdog Millionaire,True,nm0006246,1967,0,"composer,soundtrack,music_department",42,True,2021,54
35715,2011,MUSIC (Original Score),A.R. Rahman,127 Hours,False,nm0006246,1967,0,"composer,soundtrack,music_department",44,True,2021,54
35717,2009,SHORT FILM (Animated),Kunio Kato,La Maison en Petits Cubes,True,nm3272471,1977,0,"director,animation_department,writer",32,True,2021,44
